product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,nutriscore_grade
Britvic spicy Ginger Ale,38.0,9.1,0.0,0.0,0.0,0.0,0.0,e
Tesco whole milk,0.0,4.7,2.3,0.1,0.0,0.0,3.4,b
Sparkling Water Apple And Raspberry,2.0,0.2,0.0,0.01,2.0,0.0,0.0,c
Cranberry Juice,20.0,3.9,0.0,0.01,30.9,0.0,0.0,d
Upbeat Blueberry & Rapberry,0.0,4.5,0.5,0.130048,8.0,0.4,8.0,e
Energy drink,48.0,11.2,0.0,0.22,0.0,0.0,0.4,e
Limonade english elderflower,22.0,4.9,0.0,0.0,10.0,0.0,0.0,d
Franklon & sons Ginger ale,36.0,8.8,0.1,0.1,0.0,0.0,0.1,e
Natural Indian Tonic Water,37.0,8.9,0.0,0.0,0.0,0.0,0.0,e
Profusion organic living,18.0,4.5,0.0,0.0,0.0,0.0,0.20000000298023,d
Limonade framboise,25.0,6.4,0.0,0.0,30.0,0.4,0.3,d
natural mineral water,0.0,0.0,0.0,0.02025,0.0,0.0,0.0,a
Spring Water Still 5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Shepley Spring Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Orchard Lime & Mint Kombucha,0.0,4.5,0.1,0.005,0.0,0.1,0.5,d
Sparkling raspberry watermelon with ceylon tea,12.0,1.7,0.1,0.01,5.2,1.3,0.5,c
Vit hit boost,2.5,0.2,0.001,0.003,0.0,0.01,0.03,c
Hit Lean & Green Apple + Elderflower + Maté Tea + L-Carnitine,7.0,1.3,0.1,0.025,12.0,0.1,0.1,c
Lime & Guava VitHit,3.0,0.3,0.001,0.014,0.0,0.01,0.01,c
Vitamin Hit Citrus Revive 500Ml,2.0,0.5,0.1,0.01,57.6083333333333,0.0,0.5,b
Baies de goji,44.0,10.4,0.0,0.0,0.0,0.0,0.1,e
Hot Chocolate Powder,404.0,73.0,3.4,0.02,0.0,9.3,6.4,d
Mighty Malt Premium Original Non-Alcoholic Drink,68.0,15.0,0.0,0.008,0.0,0.0,0.5,e
Aloe Refresh,16.0,3.3,0.0,0.04,0.0,0.0,0.0,d
Coconut water,16.0,3.0,0.0,0.1,0.0,0.0,0.0,c
Say aloe,19.0,4.6999998092651,0.0,0.03999999910593,0.0,0.0,0.0,d
Semi-Skimmed Milk,46.0,4.6,0.9,0.11,0.0,0.0,3.5,a
Ayran,46.0,2.3,1.7,0.5,0.0,0.5,2.2,b
Passion Fruit Lassi,79.0,9.9,0.06,0.25,0.0,0.5,5.05,e
Yeo Valley Organic kefir natural fermented yogurt,64.0,5.4,1.4,0.12,0.0,0.0,4.7,e
Kefir strawberry,79.0,9.5,1.3,0.11,27.5,0.0,4.2,e
Kefir,64.0,5.4,1.4,0.12,0.0,0.0,4.7,e
Yeo kefir raspberry,79.0,9.8,1.2,0.12,7.5,0.0,4.2,e
Yeo Valley Organic Kefir Strawberry Fermented Yoghurt,79.0,9.5,1.3,0.11,7.5,0.1,4.2,e
Kefir Natural,56.0,5.7,1.2,0.16,0.0,0.0,4.0,e
Kefir - Mango & Passion Fruit,66.0,7.7,1.0,0.15,14.0,0.0,3.5,e
Yes valley organic keffir,60.0,6.9,1.0,0.13,10.0694444444444,0.0,3.5,e
kefir rhubarb fermented yoghurt,75.0,9.8,1.1,0.1,10.2,0.0,5.1,e
Irn-Bru Sugar Free,0.7,0.0,0.0,0.01,0.0,0.0,0.5,b
Orange,42.0,8.4,0.1,0.01,95.0,0.5,0.7,c
Still lemonade,37.0,7.2,0.1,0.01,33.95,0.5,0.5,e
Super smoothie Revitalise,47.0,9.1,0.1,0.01,0.0,1.3,0.5,e
"Super Smoothie Energía Fresa, Cereza, Manzana, Guaraná, Semillas de Lino y Vitaminas",55.0,11.0,0.02,0.0,0.0,0.84,0.52,e
ananas jordbær & æble smoothie,47.0,11.0,0.0,0.0,27.0,0.0,0.94,e
Juicy Water - Lemon & Lime,28.0,6.2,0.0,0.0,0.0,0.0,0.0,d
Jucy Water Tropical,31.0,7.1,0.0,0.0,51.95,0.0,0.61,d
Hazelnut Unsweetened,72.0,2.9,0.3,0.05,5.8,0.0,1.0,b
Innocent,60.0,10.0,0.13,0.0,0.0,0.5,0.6,d
Super Smoothie Berry & Protein,61.0,9.4,0.47,0.05,0.0,1.0,2.2,c
Direktsaft Apfel & Beeren,42.0,9.6,0.1,0.01,0.0,1.2,0.5,c
Mangoes and Passion Fruits and Apples Smoothie,51.0,11.0,0.0,0.0,0.0,1.4,0.5,e
Sweet Greens Smoothie Mix,0.0,0.0,0.0,0.0,100.0,0.0,0.0,b
Costa,399.0,50.0,5.0,0.68,0.0,11.0,8.6,e
Beverage,0.0,0.0,0.0,1.19126,47.0,0.0,0.0,c
Fruit Shoot - Fruits Rouges,4.0,0.7,0.0,0.04,8.0,0.0,0.0,c
Sparkling Cloudy Lemonade,3.0,0.3,0.0,0.01,0.0,0.2,0.0,c
Organic Skimmed Free Range Milk,37.0,5.0,0.1,0.1,0.0,0.0,3.6,a
L'mon orange,19.0,4.2,0.1,0.01,0.0,0.0,0.5,d
Diet cream soda,1.0,0.5,0.0,0.1,0.0,0.0,0.5,c
Water Lemons & Limes,39.0,7.5,1.0,0.975,93.7,1.0,1.0,c
Strawberry Yogurt Drinks,66.0,10.1,0.7,0.1,4.5,0.5,2.8,e
Xero cola,1.0,0.1,0.1,0.0,0.0,0.0,0.1,c
Still Cherry & Plum flavoured water,1.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Diet energy drink Summer Fruits,2.0,0.5,0.1,0.09,0.215,0.5,0.5,c
Thatchers Gold X4,2.0,0.2,0.1,0.1,4.0,0.1,0.1,c
Tesco Blue Spark Sugar Free 250Ml,4.0,0.04,0.0,0.12,0.0,0.04,0.0,b
Blue Spark Original,24.0,12.2,0.0,0.1,0.0,0.0,0.0,e
Blue Spark - Sugar Free,10.0,0.1,0.0,0.3,0.0,0.1,0.0,c
Orange and Peach Still Flavoured Mineral Water,1.0,0.0,0.0,0.01,0.0,0.0,0.0,b
MOROCAN MINT,1.0,0.0,0.0,0.0,0.0,0.0,0.1,b
Hot chocolate,105.0,19.8,1.9,0.28,0.0,0.0,0.6,e
Boosting,66.0,10.0,0.7,0.09,5.0,0.5,2.8,e
Sugar free energy drink,4.0,0.1,0.0,0.12,0.0,0.0,0.1,c
Istonic berry and tropical flavour drink,20.0,4.0,0.1,0.13,0.0,0.1,0.1,d
sport isotonic drink raspberry,25.0,3.7,0.1,0.17,0.858800551470587,0.1,0.1,d
Sport isotonic drink,25.0,3.6,0.1,0.17,0.0,0.1,0.1,d
Lucozade,35.0,4.5,0.0,0.06,6.0,0.0,0.0,d
Energy Orange,35.0,4.5,0.0,0.06,6.0,0.0,0.0,d
Lucozade Energy Orange,35.0,4.5,0.0,0.06,0.0,0.0,0.0,d
Lucozade orange,35.0,4.5,0.0,0.06,0.0,0.0,0.0,d
Energy Original,37.0,4.5,0.0,0.08,0.0,0.0,0.0,d
Sport Low Cal Orange,210.0,1.0,0.0,0.46,0.0,0.0,0.0,e
Sport Lite Low Cal Lemon & Lime,10.0,1.0,0.0,0.09,0.0,0.0,0.0,c
Original energy drink,37.0,4.5,0.0,0.000225,0.0,0.0,0.0,d
Sport Orange,26.4,3.52,0.0,0.024,0.0,0.0,0.0,d
Orange,35.0,4.5,0.0,0.06,0.0,0.0,0.0,d
"Lucozade, energy, sparkling orange glucose drink, orange",63.0,13.0,0.0,0.06,5.0,0.0,0.1,e
Ribena Blackcurrant Light Bottle,5.0,1.3,0.0,0.01,7.0,0.0,0.0,c
Ribena,21.0,4.6,0.0,0.06,3.12574494949495,0.0,0.0,d
Orangina Slim Can,20.0,4.3,0.0,0.07,15.0,0.0,0.0,d
Zero Pink Lemonade,2.0,0.1,0.0,0.04,1.3,0.0,0.1,c
Zero Pink Lemonade,1.7,0.1,0.0,0.04,2.55,0.0,0.0,c
Energy Apple Blast,35.0,4.3,0.0,0.0,0.0,0.0,0.0,d
Lucozade Apple Blast,35.0,4.3,0.0,0.02,2.0,0.0,0.0,d
Lucozade Sport Fruit Punch Apple and Raspberry,23.4,0.74,0.0,0.026,2.86458333333334,0.0,0.0,c
Lucozade Citrus Chill,37.0,4.5,0.0,0.06,0.0,0.0,0.0,d
Lucozade SPORT,27.0,3.5,0.0,0.12,0.0,0.0,0.0,d
Caribbean Burst,26.0,3.5,0.0,0.12,0.0,0.0,0.0,d
Caribbean Crush,155.0,4.5,0.0,0.05,2.0,0.5,0.5,e
Ribena sparkling raspberry,17.0,4.0,0.0,9.0,0.0,0.0,24.0,e
Lucozade: Alert Cherry Blast,17.0,4.0,0.0,0.05,0.0,0.0,0.0,d
Raspberry lucozade sport,113.0,3.5,0.0,0.25,0.0,0.0,3.0,e
Fruit Punch,7.0,3.7,0.0,0.25,0.0,1.0,0.0,c
500ml Lucozade Sprt Zro £2.49,1.0,0.1,0.0,0.07,0.694444444444443,0.0,0.0,c
Raspberry lucozade sport,113.0,3.5,0.0,0.12,0.0,0.0,1.2,e
Peach and Passion Fruit Sparkling Water,2.0,0.2,0.0,0.01,2.0,0.0,0.0,c
Orange and mango sparkling spring water,2.0,0.2,0.0,0.0,0.0,0.0,0.0,c
kombucha ginger lemon,2.0,0.0,0.1,0.01,1.0,0.5,0.5,b
protein,408.0,4.6,5.7,0.9,0.0,1.8,71.4,e
Sport,19.0,4.1,0.5,0.1,0.0,0.5,0.0,d
Summer Fruits Squash Litres,2.0,0.5,0.1,0.04,18.25,0.5,0.5,c
Cherries and berries,2.0,0.5,0.1,0.03,20.5,0.0,0.5,c
Orange squash,1.0,0.5,0.1,0.02,0.0,0.0,0.5,c
Sparkling Spring Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Blue charge energy drink,23.0,4.6999998092651,0.10000000149012,0.090000003576279,0.3628125,0.0,0.5,d
Extra Special Light Tonic Water,15.0,3.5,0.0,0.0,0.0,0.0,0.0,d
Lemonade,14.0,0.0,0.0,0.12,0.0,0.0,0.0,c
Original kombucha,22.0,3.7,0.1,5.0,0.0,0.1,0.1,e
Dark 85%,594.0,15.1,29.2,0.09,0.0,11.9,11.0,e
milky 50% drinking chocolate,41.9,30.8,25.2,0.11,0.0,9.5,8.7,e
Organic rasperry & elderflower kombucha,14.0,3.4,0.1,0.0,0.0,0.0,0.1,c
BCAA unflavoured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Myprotein Caséine Micellaire,350.0,4.6,0.7,0.6,0.0,0.0,82.0,e
Natural yogurt drink,30.0,2.2,1.3,0.18,0.0,0.0,1.8,d
Ayran,63.0,3.3,2.2,0.4,0.0,0.0,3.0,e
Benecol,47.0,4.1,0.2,0.09,1.5,0.0,2.8,d
Raspberry,48.0,4.5,0.2,0.09,6.8172619047619,0.0,2.9,d
Cold infuse pêche passion,2.0,0.0,0.0,0.0,30.53125,0.0,0.0,b
Vanilla Flavour Shake,85.0,7.7,0.2,0.18,0.0,1.5,5.6,e
Slimfasy fraise,263.0,4.5999999046326,0.30000001192093,0.15000000596046,0.0,0.0,3.9000000953674,e
Chocolate Meal Shake,63.0,3.9,0.3,0.015,0.0,1.5,4.6,e
Nanny State,6.0,0.1,0.1,0.1,0.0,0.0,0.1,c
Energy Original,23.0,4.9,0.0,0.02,0.0,0.0,0.0,d
Boost energy red berry,23.0,4.9,0.0,0.1,0.215,0.1,0.0,d
Boost sport energy drink,19.0,3.9,0.0,0.13,0.0,0.0,0.0,d
"Water Enhancer, Wasseraroma Cherry Cola",104.0,22.0,0.1,0.01,37.0,0.2,0.5,e
The Whey,385.0,2.4,0.6,0.8,0.0,0.0,85.0,e
Kefir,49.0,3.5,1.4,0.08,0.0,0.0,3.0,e
Kefir,52.0,6.1,1.0,0.09,10.5,0.0,2.8,e
kefir coconut cultured drink,57.0,6.7,1.9,0.09,0.0,0.0,3.0,e
Kefir - Natural,96.0,5.8,3.1,0.16,0.0,0.0,5.1,e
Kefir Vanilla Cultured Yoghurt,99.0,7.5,3.3,0.13,6.89204545454545,0.0,5.0,e
Suckies,79.0,7.9,1.9,0.08,20.5,0.0,0.0,e
Suckies peach and apricot,73.0,7.5,1.7,0.1,15.75,0.0,3.9,e
suckies raspberry,78.0,7.6,1.9,0.1,18.5,0.0,3.8,e
Fruit shoot squeezee,6.0,1.4,0.0,0.0,17.2875,0.0,0.0,c
Raspberry Lemonade,18.0,4.2,0.1,0.01,18.0,0.5,0.5,d
Protein Instant Coffe,341.0,4.2,2.2,0.68,0.0,0.0,66.0,e
Mars milkshake,57.0,6.1,1.3,0.26,0.0,0.0,3.2,e
Milky way high protein drink,57.0,6.1,1.3,0.26,0.0,0.0,3.2,e
Milk Drink,56.0,6.2,1.2,0.21,0.0,0.0,3.3,b
Kefir,57.0,5.7,0.9,0.15,5.03125,0.5,2.9,e
Strawbery flavour milk,65.0,8.9,1.0,0.13,0.0,0.5,3.3,e
Kefir yogurt,76.0,4.3,2.1,5.1,0.0,0.5,0.16,e
Kefir tropical,91.0,8.9,2.1,0.18,0.0,0.5,4.6,e
Fruit & Barley,2.0,0.5,0.1,0.02,16.875,0.0,0.5,c
5 Sports Nutrition Energy Gel Orange,228.0,7.4,0.0,0.12,5.46875,0.0,0.0,e
Slievenamon Irish Spring Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Slievenamon irish spring water,0.0,0.0,0.0,0.04572,0.0,0.0,0.0,a
Drinking Chocolate,76.0,9.5,1.3,0.1,0.0,0.5,3.6,b
diet lemonade,1.0,0.1,0.1,0.1,0.0,0.0,0.1,c
Instant hot chocolate,47.4,5.44,0.263,0.0877,0.0,0.395,0.658,b
No Added Sugar Double Strength Orange Squash,1.0,0.1,0.1,0.01,0.0,0.1,0.1,c
Apple juice drink,24.0,4.6,0.0,0.01,50.0,0.0,0.1,d
Ashbeck English natural mineral water,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,a
tesco diet cola,1.0,0.1,0.1,0.1,11.1111111111111,0.1,0.1,c
Stockwell Sugar free Lemonade,1.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Sparkling water,0.0,0.0,0.0,0.002,0.0,0.0,0.0,a
Chocolate Flavour Milk,62.0,8.3,0.9,0.1,0.0,0.9,3.4,e
Brownie flavour milk,63.0,8.7,0.7,0.2,0.0,0.6,3.5,a
Strawberry Flavour Milk,58.0,8.3,0.6,0.1,6.1875,0.0,3.6,a
Orange Fruit Splash,6.0,1.1,0.1,0.01,12.0,0.1,0.1,c
Tesco low calorie soda water with lime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Flavoured spring water,1.0,0.1,0.0,0.0,0.0,0.0,0.0,a
Tesco Lemon & Lime Spring Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Plum&pear spring water,1.0,0.0,0.0,0.1,0.0,0.0,0.0,b
Lemon and lime zero,1.0,0.0,0.0,0.03,0.0,0.0,0.0,b
Tesco appleand blackcurrant squash,26.7,1.33,0.667,0.667,40.0,0.667,0.667,d
Orange Zero,3.0,0.4,0.1,0.01,0.0,0.1,0.1,c
Chocolate Flavoured Milk,65.0,8.0,0.9,0.1,0.0,0.5,3.7,a
Strawberry milk,57.0,7.8,0.7,0.0,0.0,0.5,3.3,a
Peach and passion fruit flavoured spring water - Tesco,1.2,0.04,0.0,0.0,0.0,0.0,0.0,b
Lighter hot chocolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Apple & Strawberry Juice Drink,2.0,0.2,0.1,0.1,40.0,0.1,0.1,c
Diet lemonade,1.0,0.1,0.0,0.04,2.0,0.1,0.1,c
Banana flavoured milk,59.0,8.3,0.7,0.1,0.0,0.5,3.5,e
Water Splash,1.0,0.0,0.0,0.04,0.0,0.0,0.0,b
Strawberry flavoured milkshake 1L,57.0,7.8,0.7,0.1,0.0,0.5,3.3,e
White Chocolate Flavoured Milk,63.0,9.0,0.8,0.1,0.0,0.5,3.6,e
No added sugar Cream Soda,1.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Mineral water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Cherries and berries,2.0,0.2,0.1,0.1,40.0,0.0,0.1,c
Elmhurst English Natural Spring Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Chocolate Flavoured Milk,65.0,8.0,0.9,0.1,0.0,0.5,3.7,e
Semi-skimmed milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Kefir natural,66.0,3.8,2.5,0.1,0.0,0.0,3.3,e
Coastal spring still water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Goji-berry & Green Tea,30.0,6.4,0.1,0.25,0.0,0.0,0.1,e
Harrogate Spa Water Sparkling Spring Water 500ML (box of 24),0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Harrogate Sparkling Spring Water 750Ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Grapefruit&cramberry,30.0,7.2,0.0,0.0,3.75,0.0,0.1,e
Elderflower drink,33.0,7.9,0.0,0.0,0.0,0.0,0.0,e
Semi skimmed milk NHS MOMENT TO EAT,48.9,5.0,1.0,0.15,0.0,0.0,3.4,e
Chocolush!,72.0,8.3,1.4,0.178,0.0,0.0,3.3,b
Vanillalicious!,62.0,7.5,1.0,0.15,0.0,0.0,3.4,a
Herbal bitters,100.0,1.0,0.0,1.0,0.0,0.0,0.0,e
Sparkling Orange,25.0,5.3,0.0,0.0,58.0,0.0,0.1,d
Elderflower Lemonade,19.0,3.9,0.0,0.0,33.8541666666667,0.0,0.1,d
Cawston Press Ginger Beer,27.0,5.4,0.0,0.0,0.0,0.0,0.1,d
Rhubarb,23.0,5.3,0.0,0.0,50.0,0.0,0.1,d
Elderflower Lemonade,22.0,4.8,0.0,0.0,52.5,0.0,0.1,d
Actimel Strawberry,76.0,12.0,1.0,0.1,2.1,0.0,2.8,e
Actimel Multi-Fruit,79.0,13.0,1.0,0.1,2.1,0.0,2.8,e
0% added sugar 0% fat strawberry Actimel,27.0,3.0,0.0,0.11,2.0,0.2,2.6,c
Actimel Blueberry,77.0,12.0,1.0,0.1,2.3,0.1,2.8,e
spiced Chai Latte,456.0,64.5,13.9,0.9,0.0,0.0,8.3,e
Drink Me Chai - Spiced Chai,452.0,64.7,13.8,0.8,0.0,1.2,7.6,e
Chocolat Decadence,391.0,1.3,11.0,0.7,0.0,9.9,30.0,e
Low carb chocolate,49.0,0.7,1.3,0.2,0.0,1.5,4.5,d
Eau Minérale Gazéifiée Bulles Fines,0.0,0.0,0.0,0.000975,0.0,0.0,0.0,a
Strawberry flavour shake,46.0,5.0,0.06,0.12,0.0,0.4,6.0,a
Belu Still Water,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,a
Chocolate milkshake,83.0,9.9,2.0,0.13,0.0,0.0,3.4,b
Flat White Coffee,61.0,8.1,0.9,0.2,0.0,0.0,3.1,b
Energy Croc Choc,85.0,10.9,1.6,0.1,0.0,0.6,3.6,e
Energy Cola,45.0,11.2,0.0,0.1,0.0,0.1,0.5,e
Juiced energy raspberry,51.5,11.9,0.0,0.23,0.0,0.01,0.4,e
Ginger Beer,36.0,9.1,0.0,0.025,0.0,0.0,0.0,e
Premium Indian Tonic Water,28.0,7.1,0.0,0.0,0.0,0.0,0.0,d
Lemon Tonic Water,0.0,7.6,0.0,0.0,11.675,0.0,0.0,e
Premium Indian Tonic Water,30.0,7.4,0.0,0.02,0.0,0.0,0.0,e
Indian tonic water,15.0,3.8,0.0,0.02,0.0,0.0,0.0,d
Fever-tree Naturally Light Ginger Beer,19.0,4.0,0.0,0.0,0.0,0.0,0.0,d
Mediterranean Tonic Water,34.0,7.9,0.0,0.02,0.0,0.0,0.0,e
Mediterranean Tonic Water,36.0,7.4,0.0,0.0,0.0,0.0,0.0,e
Mediterranean Tonic Water,36.0,7.4,0.0,0.0,0.0,0.0,0.0,e
Madagascan Cola,36.0,7.6,0.0,0.0,0.0,0.0,0.0,e
Fever tree Elderflower Tonic,34.0,7.8,0.0,0.02,0.0,0.0,0.0,e
Refreshingly Light Indian Tonic Water,15.0,3.8,0.0,0.02,0.0,0.0,0.0,d
Fever - Tree Aromatic Tonic Water,37.0,7.8,0.0,0.02,0.0,0.0,0.0,e
Refreshingly Light Mediterranean Tonic Water,17.0,4.2,0.0,0.02,0.0,0.0,0.0,d
Madagascan Cola,19.0,4.6,0.0,0.0,0.0,0.0,0.0,d
Mediterranean Tonic Water,19.0,4.8,0.0,0.0,0.0,0.0,0.0,d
Lemon tonic water,17.0,4.2,0.0,0.0,0.0,0.0,0.0,d
Spiced Orange Ginger Ale,18.0,4.3,0.0,0.0,0.0,0.0,0.0,d
Rhubarb and raspberry tonic water,19.0,4.7,0.0,0.0,0.0,0.0,0.0,d
Handpicked rose lemonade,20.0,4.6,0.0,0.0,3.3,0.0,0.0,d
Sparkling mexican lime soda,16.0,4.0,0.0,0.03,0.0,0.0,0.0,d
Fever Tree Sparkling Raspberry Lemonade,6.55,1.6,0.0,0.00727,3.3,0.0,0.0,c
Forest fruits flavoured water,1.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Life Water Still,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Rehydration tablets,16.7,3.44,0.0,0.69,0.0,0.0,0.02,d
Iced coffee protein,42.0,0.5,1.3,0.19,0.0,1.1,4.7,c
natural mineral water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Avant Natural Mineral Water 500ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Ubuntu Cola,42.0,10.4,0.0,0.0,0.0,0.0,0.0,e
Milkshakes Chocolate,138.0,19.2,2.4,0.16,0.0,0.0,7.2,c
Belu Still Natural Mineral Water,0.0,0.0,0.0,0.00608,0.0,0.0,0.0,a
Monster Energy 500ml,48.0,11.0,0.0,0.19,0.0,0.0,0.0,e
Ripper Juiced,38.0,8.4,0.0,0.04,18.75,0.0,0.0,e
Burn Intense energy,0.0,13.3,0.0,0.1016,0.0,0.0,0.4,e
monster,47.0,11.0,0.0,0.19,0.0,0.0,0.0,e
monster,47.0,11.0,0.0,0.199,0.0,0.0,0.0,e
"Monster Energy Core 50 cl, 24 Boîtes",37.0,8.4,0.0,0.19,0.0,0.0,0.0,e
Monster Energy,47.0,11.0,0.0,0.19,0.0,0.0,0.0,e
Monster energy,47.0,11.0,0.0,0.19,0.0,0.001,0.96,e
Monster Absolutely zero,3.0,0.0,0.0,0.2,0.0,0.0,0.0,b
Monster Assault Energy,69.0,11.0,0.0,0.2,0.0,0.0,0.0,e
monster,48.0,11.0,0.0,0.077,0.0,0.0,0.0,e
Monster Rehab Tea+Lemon,0.0,2.1,0.0,0.127,5.1,0.0,0.0,c
Ecuador dark chocolate beads,557.0,27.0,25.0,0.02,0.0,0.0,0.2,e
Organic Real Kefir,59.0,3.8,1.9,36.0,0.0,0.0,3.2,e
Nourish Kefir,58.0,3.8,1.93,0.0,0.0,0.0,3.21,e
Real Goat’s Kefir,56.0,3.1,2.1,0.0379,0.0,0.0,2.8,e
High Protein Chocolate Breakfast Milk Drink imp,51.2,4.85,0.212,0.152,0.0,1.0,4.55,a
Protein breakfast milk drink,60.0,4.9000000953674,0.20000000298023,0.10000000149012,0.0,1.6,6.0999999046326,e
Fuel Protien breakfast drink banana,61.0,4.8,0.3,0.1,0.0,0.0,6.1,e
Ginger beer,55.0,13.7,0.1,0.01,0.0,0.0,0.5,e
Organic Mint Matcha Green Green Tea Sachets,1.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Thé vert tropical mandarin,0.0,0.0,0.0,0.0,21.640625,0.0,0.0,b
Coldpress Mean Greens Juice,37.0,7.4,0.1,0.0,0.0,0.0,0.6,e
Pure English Spring Water,0.0,0.0,0.0,0.00875,0.0,0.0,0.0,a
Lovely Sparkling Elderflower,30.0,7.5,0.1,0.1,0.0,0.0,0.1,e
Milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
flavour wster,0.7,0.0,0.0,0.0,0.0,0.0,0.0,b
Organic coconut milk kefir,74.0,0.5,5.1,0.0,98.375,0.0,0.2,d
Kefir,69.0,3.5,2.93,0.1,0.0,0.0,3.18,e
Chocolate Flavour High Protein Milkshake,59.0,3.4,0.2,0.14,0.0,0.0,10.0,e
Salted caramel,55.0,3.5,0.6,0.1,0.0,1.1,7.2,c
"Higher Living Green Tea Coconut, 2 GR, 20 BTL Packung",4.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Bubble Tea Mango & Passion Fruit,20.0,4.7,0.0,0.0,0.0,0.0,0.5,d
Super blue,0.0,7.6,0.1,0.04,100.0,1.2,0.7,b
Monster Energy absolutely zero,3.0,0.0,0.0,0.52,0.0,0.0,0.0,c
Juiced Monster - Ripper,37.0,8.4,0.0,0.04,20.0,0.0,0.0,e
Monster Energy The Doctor VR/46,37.0,9.0,0.0,0.02,6.2,0.0,0.0,e
The Doctor,44.0,10.0,0.0,0.02,0.0,0.0,0.0,e
Monster energy the doctor,44.0,10.0,0.0,0.02,10.2,0.0,0.0,e
Mega Monster Energy,31.0,8.4,0.0,0.2075,0.0,0.0,0.0,e
Mega Monster Energy,0.0,11.3,0.0,0.2075,0.0,0.0,0.0,e
Monster Energy Ultra,2.0,0.0,0.0,0.2,0.0,0.0,0.0,b
ENERGY ASSAULT,71.0,16.0,0.0,0.06,0.0,0.0,0.0,e
Ultra Red Sugar Free,3.0,0.0,0.0,0.2,12.5,0.0,0.0,b
Monster Energy Ultra,2.0,0.0,0.01,0.2,0.0,0.0,0.0,b
Biotiful Dairy Organic Kefir,59.2,2.8,2.12,0.1,0.0,0.0,3.52,e
Kefir,69.0,6.2,1.8,0.1,0.0,0.0,2.9,e
Kefir Cherry,65.2,5.6,1.88,0.09,6.0,0.0,3.32,b
Biotiful Dairy Morello Cherry Kefir,62.0,5.5999999046326,1.7999999523163,0.10000000149012,0.0,0.0,3.0999999046326,b
Kefir Mango,65.0,5.8,1.5,0.1,0.0,0.0,3.5,e
Kefir drink mango,65.0,5.5,1.8,0.09,5.25,0.0,3.3,b
Kefir cultured milk drink,58.0,3.7,1.9,0.1,0.0,0.0,3.3,e
Kefir Drink Original,59.2,2.8,2.12,0.098,0.0,0.0,3.52,e
Kefir (Raspberry),65.0,5.0,1.9,0.1,1.875,0.0,3.0,b
Kefir Raspberry,64.0,5.3,1.8,0.1,0.0,0.0,2.9,e
kefir,62.0,5.1,1.8,0.1,0.0,0.0,2.9,e
Kefir biotiful cacao,163.0,5.3,1.7,0.1,0.0,0.0,3.1,e
Kefir,59.0,2.8,2.1,0.25,0.0,0.0,3.5,e
Kefir Strawberry,64.0,6.3,1.7,0.1,5.125,0.0,2.9,b
Kefir slurpy,63.0,6.3,1.7,0.1,0.0,0.0,2.9,e
Kefir (lait fermenté),59.0,2.8,2.9,0.1,0.0,0.0,3.3,e
Kefir cultured dairy drink,68.0,4.5,2.4,0.09,0.0,0.0,3.3,e
Oat kefir original,61.0,3.9,2.2,0.0,0.0,0.3,0.3,e
Kefir Drink,65.0,5.1,1.9,0.225,5.125,0.0,3.3,b
Kefir vanilla,61.0,4.4,1.8,0.09,1.6875,0.0,3.3,a
Biotiful Gut health Kefir protein vanilla,71.0,5.3,0.2,0.09,13.2142857142857,0.0,10.0,e
Kefir Protein Cherry,73.0,5.9,0.2,0.036,10.6,0.0,11.0,e
Ultra White,2.0,0.0,0.0,0.2,0.0,0.0,0.0,b
Monster Energy,47.0,11.0,0.0,0.19,0.0,0.0,11.0,e
Monster Energy The Doctor,36.6,8.6,0.0,5e-05,0.0,0.0,0.0,e
Monster Energy Ultra 4 Pack,2.0,0.0,0.1,0.2,0.0,0.0,0.1,b
